URL,Content creator,Username,Date added,Ads in Live,Facebook Page followers,Language,Blue verification,Videos published in the last 7 days,Median views per video (28 days)
www.facebook.com/100284039669659,Labrador Vlogs,,2023-09-20,no,7044,English,no,0,166
www.facebook.com/100284059549877,Nestor Iriarte Castilla,DjNestor.iriarte,2023-03-23,no,7302,Spanish,no,0,74
www.facebook.com/100284105885092,Priya vlog,,2023-03-16,no,149400,English,no,12,2131
www.facebook.com/100284123083422,Jayona Faith,leo.mart.3781995,2023-09-19,no,6599,English,no,26,94
www.facebook.com/100284136191384,Jeffrey Ashley,JeffreyAshley99,2023-09-28,no,11539,,no,28,4071
www.facebook.com/100284183085682,Lovelet Reyes,,2023-08-12,no,7023,English,no,9,109
www.facebook.com/100284196369650,Roma Mangio,roma.mangio,2023-07-24,no,5205,English,no,4,70
www.facebook.com/100284199227913,Cruise With Joe,cruisewithjooe,2023-06-24,no,288474,English,no,7,45224
www.facebook.com/100284359564961,Beverly's Vlogs,beverly.almocera,2023-06-19,no,109915,English,no,4,370
www.facebook.com/100284382919017,Herawanty Arif,herawanty.arif.3,2023-06-05,no,8671,Indonesian,no,36,13
www.facebook.com/100284387311893,Jeff Barron,jbarron70,2021-06-15,no,272196,English,no,7,25863
www.facebook.com/100284399797647,Arlene S Labora,,2023-08-28,no,9477,English,no,18,106
www.facebook.com/100284409563400,Ian N. Quibote,ian.quibote,2023-08-14,no,8100,English,no,0,367
www.facebook.com/100284453101548,Cholo Claravall,cholo.claravall,2023-08-16,no,9141,English,no,0,0
www.facebook.com/100284468956849,Sweet sisters,chayanikajos,2023-03-31,no,27388,Bengali,no,0,5595
www.facebook.com/100284515021796,Eleonora Strino - guitarist,eleonorastrino.guitarist,2023-04-16,no,25052,Italian,no,1,21296
www.facebook.com/100284525053357,Kids Education Games,kidseducationgame,2022-07-05,no,32951,English,no,5,6427
www.facebook.com/100284555125779,Tiya's corner,Tiyastalent,2023-09-27,no,6182,English,no,0,5834
www.facebook.com/100284596336135,Margot Leroy,margot.leroy.900,2023-05-10,no,14067,English,no,1,270
www.facebook.com/100284656240421,Sunil Raj Pakaha,,2023-09-22,no,30602,English,no,0,0
www.facebook.com/100284672796799,Martin Kristianto,hongligadingku,2023-06-05,no,13214,English,no,0,82
www.facebook.com/100284675506411,Tích cực,upsocltichcuc,2023-07-07,no,1138990,Vietnamese,no,52,56364
www.facebook.com/100284676216553,Lili Sumarli,lilicllalu.dukunxpersija,2023-03-09,no,6074,Indonesian,no,0,0
www.facebook.com/100284684922848,Beauty_bling_by_Sanjia,Beautyblingbysanjia,2023-09-09,no,24390,English,no,1,35741
www.facebook.com/100284689680952,DANG RAJO,,2023-08-28,no,5209,Indonesian,no,12,596
www.facebook.com/100284771853713,Wabson,MAMANATOUPAIE,2023-08-28,yes,36081,French,no,7,5376
www.facebook.com/100284786234062,Jennifer Durom Sarmiento,jhen.cue,2023-07-11,no,17768,English,no,0,0
www.facebook.com/100284799590664,Rye D'Furious Villaviray,RyeDfurious,2023-04-18,no,6209,English,no,0,52
www.facebook.com/100284816454969,Viral Crownwl3,,2023-09-08,no,10184,English,no,3,586
www.facebook.com/100284817988746,The Urban Streetwear,TheUrbanStreetwearPH,2023-01-17,no,10236,English,no,0,0
www.facebook.com/100284904693381,The  Mindanet Balita,mindanetbalitaofficial,2023-05-24,no,117779,Tagalog,no,10,7373
www.facebook.com/100284916100216,Eliecerynat,eliecerynat,2023-08-24,no,225897,,no,0,0
www.facebook.com/100284931736763,Haiyaya 海爷爷 - Fish Market 海鲜市场,haiyayafishmarket,2022-09-01,yes,29553,Chinese,no,5,1985
www.facebook.com/100284962840573,Hindustan ki bat news,,2023-08-28,no,13232,English,no,2,17566
www.facebook.com/100285078066590,GCN auf Deutsch,gcnaufdeutsch,2021-11-09,no,13510,German,no,5,935
www.facebook.com/100285082936006,Tete Mildred,,2023-04-22,yes,35924,,no,8,4546
www.facebook.com/100285095093000,Bhebz Kieh Vlogs,bhebzkieh,2023-05-24,no,10996,Tagalog,no,11,128
www.facebook.com/100285098785146,Isabella Rojas,isa06cantante,2023-04-27,no,10298,Spanish,no,0,1233
www.facebook.com/100285102409661,Ms Rainbow,ms.rainbow.ff,2023-02-20,yes,37168,Arabic,no,0,0
www.facebook.com/100285109663043,Cherry Ople,cherr.che,2023-06-29,no,11171,Tagalog,no,8,149
www.facebook.com/100285129379936,TV Emsiet,LhaysietOFW,2023-10-04,no,5629,English,no,0,0
www.facebook.com/100285149554557,Dharmpal Rana,dharmpal.rana.731572,2023-05-10,no,6516,Hindi,no,0,0
www.facebook.com/100285152614147,Oum rayan wassim,Rachida1989hamid,2022-11-29,no,11639,Arabic,no,4,16
www.facebook.com/100285175650272,Ka Tawa,kaatawa,2023-09-24,no,5421,English,no,4,219
www.facebook.com/100285179594808,PuLa Cooking Videos,captiancrocodiles,2023-09-30,no,10801,English,no,0,0
www.facebook.com/100285249555019,Sathi Khan,singersathikhan,2023-07-11,no,44949,English,no,0,1009
www.facebook.com/100285249727454,Gia Welsh,Aargenwelsh,2023-09-22,no,23856,English,no,2,127
www.facebook.com/100285312553704,Mahak Digital,mahakdigital,2023-07-11,no,7655,Oriya,no,42,100
www.facebook.com/100285315809527,NOOM YASO,noomyaso2021,2022-06-11,no,118189,Thai,no,12,43558
www.facebook.com/100285365537959,El Costeño Verdolaga,,2023-07-24,no,10154,Spanish,no,1,3656
www.facebook.com/100285396460302,Shaun Mcknight,,2023-09-25,no,14281,English,no,6,118
www.facebook.com/100285459563792,Niesha Barnes,niesha.barnes.31,2023-08-29,no,5872,English,no,0,0
www.facebook.com/100285506482782,Phawita Jai,phawita.jai,2023-09-06,no,5844,Thai,no,1,2267
www.facebook.com/100285582984937,Esther Villacorta Marquina,esther.villacorta.7,2023-04-18,no,58659,Spanish,no,0,0
www.facebook.com/100285653010658,Ruddy Handoko,handoko.rudy,2023-06-19,no,5252,Indonesian,no,0,0
www.facebook.com/100285702641238,Chief Yoi,Toelix123,2023-07-24,yes,35450,English,no,5,2543
www.facebook.com/100285723041703,Cecil Lumibao,Cecil1931,2023-08-29,no,7646,English,no,0,271
www.facebook.com/100285739667423,Jovelyn JC Armamento,jovelyn.armamento,2023-08-14,no,8057,English,no,0,306
www.facebook.com/100285766376702,Rashmika Mandanna fam page,,2023-08-04,no,21601,,no,0,305
www.facebook.com/100285775238478,Braygg,Brayggg,2022-09-21,yes,51267,Spanish,no,6,6403
www.facebook.com/100285775437959,PecahTelur,PecahTelur.id,2023-09-27,no,31830,Indonesian,no,18,622
www.facebook.com/100285782718615,Hassan Altaf,Hassanshiekhh,2023-09-04,no,300584,Urdu,no,9,13986
www.facebook.com/100285811409706,MartyGang,MartyTvGold,2023-07-08,no,8378,Tagalog,no,11,531
www.facebook.com/100285819530088,KUYA,,2023-01-08,no,27608,,no,0,6553
www.facebook.com/100285872947644,Loretes G. Resula,lorie.resula,2023-06-29,no,9277,English,no,2,217
www.facebook.com/100285882071588,Anuselva,AnuSelvaOfficial,2023-08-16,no,30104,Tamil,no,2,514
www.facebook.com/100285919750545,Alí Rafael,,2023-07-11,no,47671,Spanish,no,0,0
www.facebook.com/100285991983440,Lil Xan · Official Music,lilxan.musiclibrary,2023-09-27,no,1617,English,no,0,0
www.facebook.com/100286012956652,Hir Sukun,,2023-04-27,no,27956,English,no,0,0
www.facebook.com/100286019582091,Mani Lyn May,mayganda1991,2023-08-03,no,25197,English,no,0,0
www.facebook.com/100286039414507,Deener Guide,deenerguide,2023-07-11,no,48904,Bengali,no,0,805
www.facebook.com/100286039568352,Comedia Tubachataso,,2023-08-28,no,10210,Spanish,no,2,145
www.facebook.com/100286069652254,Sunil Jaiswal,,2023-05-23,no,8228,English,no,20,788
www.facebook.com/100286082930822,Lea Tondo,Leandra.anol,2023-09-15,no,28668,English,no,0,109
www.facebook.com/100286096239981,Sai Sure Tai,saisure.tai.31,2023-07-11,no,17531,Thai,no,0,366
www.facebook.com/100286116277950,PastorEvangelista Johnny Barros Lino,pastorevangjohnnyarmandobarros,2023-06-05,no,13153,Spanish,no,1,182
www.facebook.com/100286131665198,Joynagar LIVE,joynagarlive,2023-07-11,no,5815,English,no,0,0
www.facebook.com/100286135130187,Larong Dama,larongdama,2023-09-20,no,5132,Tagalog,no,11,277
www.facebook.com/100286159101420,द एक्टिविस्ट,theActivistMedia,2022-10-15,no,79385,Hindi,no,17,1339
www.facebook.com/100286219211025,Gobierno Municipal de Tultepec,Tultepec.gob.mx,2022-03-28,no,38574,Spanish,no,13,3007
www.facebook.com/100286225619187,Stickman gaming,Stickman112,2023-04-05,yes,13081,,no,0,0
www.facebook.com/100286262720338,Surekha taichi recipe,surekhataichirecipe,2023-08-02,no,5092,Marathi,no,0,1535
www.facebook.com/100286366434218,Global update TV,,2023-09-06,no,10038,,no,0,0
www.facebook.com/100286368460082,Aesthetic & Baby Care,aestheticandbabycare,2022-02-20,no,456854,Bengali,no,5,18649
www.facebook.com/100286411812363,Nene Barry Dalaba,nenebarrydalaba,2022-02-04,yes,199332,English,no,2,37793
www.facebook.com/100286419563860,Annie Quin,annie.alforque.79,2023-05-24,no,6784,English,no,0,0
www.facebook.com/100286422511735,Frank Anthony,FrankAnthonycp,2023-04-07,no,37333,Spanish,no,4,172
www.facebook.com/100286422932860,Ginalyn Padilla Santos,boysen.da,2023-04-27,no,6337,English,no,42,128
www.facebook.com/100286432792674,JATT Gaming55,jattgaming55,2023-04-22,no,10806,English,no,0,247
www.facebook.com/100286456339068,Amit Singh,,2023-09-14,no,9618,English,no,0,0
www.facebook.com/100286483132311,Sarinee Deelert,sarinee.ann.9,2023-08-22,no,12929,Thai,no,0,411
www.facebook.com/100286525620963,Rahul Expose,rahul.expose,2023-06-29,no,1604789,Hindi,no,7,174472
www.facebook.com/100286529648393,Marj Arambulo,marambulo1,2023-09-26,no,5189,English,no,0,253
www.facebook.com/100286546280431,RevSarah Akons,sarahakons,2023-05-24,no,10775,English,no,1,128
www.facebook.com/100286598994755,Gurmukh sandhu sangrur,gurmukhsandhujattbabe,2023-07-21,no,203261,Punjabi,no,2,107171
www.facebook.com/100286651993635,Rongdhanu by Rama,,2023-03-31,no,12484,English,no,2,9562
www.facebook.com/100286676337042,Tek wat,,2023-05-10,no,7265,,no,2,3487
www.facebook.com/100286682906824,Marife Sardeng Dagmante,efiram.sardengdagmante,2023-07-11,no,5230,Tagalog,no,0,403
www.facebook.com/100286716270022,Abigail Purlas Laude,,2023-05-24,no,7122,English,no,2,306
www.facebook.com/100286759574418,Divertido,,2023-04-27,no,50237,,no,2,14561
www.facebook.com/100286778410665,แม่พิมพ์ซิลิโคน อุปกรณ์ทำวุ้นแฟนซี,,2023-08-02,no,9607,Thai,no,1,242
www.facebook.com/100286779586576,Md Sumon Khan,md.sumonkhan.50115161,2023-08-28,no,7563,English,no,0,0
www.facebook.com/100286789683564,Marlou Baliar,marlou.baliar.1,2023-09-19,no,7301,English,no,2,234
www.facebook.com/100286869574907,Ravi Videos,,2023-08-30,no,57328,English,no,0,0
www.facebook.com/100286886332989,MaryAnn Dela Sena Sero,,2023-06-29,no,14278,English,no,0,0
www.facebook.com/100286889411886,Bang M,Ahmad.mulkobah.75,2023-09-07,no,5915,Indonesian,no,7,48
www.facebook.com/100286895907791,The RealHouse of JAY’S,therealhouseofjays,2022-07-06,no,7921,English,no,0,0
www.facebook.com/100286952043513,Shamima shamu Vlogs,shamujamu,2023-05-10,no,6749,Bengali,no,14,11064
www.facebook.com/100286958375884,Chenda okay Cambodia,,2023-08-01,no,42162,Khmer,no,2,163249
www.facebook.com/100286986174585,Lakhan Teotia,lakhansingh.singh.568,2023-04-23,no,48920,English,no,0,1521
www.facebook.com/100287012893748,Pasihul S. Inawan,pash.inawan.5,2023-08-02,no,5980,English,no,0,0
www.facebook.com/100287013092028,Teen Shorts Reaction,,2023-07-27,no,10291,,no,1,77
www.facebook.com/100287021365029,ลูกหมูเล่นเกม pigletplaygame,pigletplaygame,2022-10-01,yes,2162,Thai,no,0,0
www.facebook.com/100287048268025,Bajuka,BAJUKAGAMING,2022-09-21,yes,111942,Bengali,no,0,0
www.facebook.com/100287069667462,Lea Caño,lea.cano.792,2023-09-10,no,21202,English,no,5,143
www.facebook.com/100287080166957,Dual Survival,DualSurvival,2017-12-12,no,285234,English,yes,0,0
www.facebook.com/100287114785984,PJGamerx,PJGamerx,2023-04-23,yes,3942,Thai,no,0,1068
www.facebook.com/100287129709998,Jelyn T. Domenden - Eliseo,Jesus.Christ01,2023-08-16,no,5091,English,no,1,0
www.facebook.com/100287149713196,Beb's Masmonaviles Tolentino,glad.montevirgen,2023-05-24,no,82987,English,no,4,61
www.facebook.com/100287221660774,ถะโหล่ โถ่ดาก-แฟนเพจ,Thaholthodak,2022-03-08,yes,861545,Thai,no,13,143821
www.facebook.com/100287226064245,Bian Robiyanto,iyan.joong,2023-07-24,no,7808,Indonesian,no,9,92
www.facebook.com/100287234893519,الفلاحة المغربية ة,,2023-04-16,no,63829,Arabic,no,7,10239
www.facebook.com/100287236248834,Ma Teresa Donayre Espinosa,teresa.donayre.3,2023-08-02,no,5425,English,no,4,185
www.facebook.com/100287242156894,Na Trave F.C.,natravefcoficial,2023-09-09,yes,39416,Portuguese,no,16,4475
www.facebook.com/100287265886976,Amin Kocht,,2023-04-16,no,23577,German,no,0,0
www.facebook.com/100287266232919,FarRein Sutherland,ayen.reys,2023-05-10,no,41793,English,no,0,0
www.facebook.com/100287271511789,MBA page,utakowloonbranch,2023-07-12,no,15931,English,no,14,29
www.facebook.com/100287308955321,"Junel ""CPM"" Paran",RealisticJokes,2022-10-25,no,103043,Tagalog,no,4,9648
www.facebook.com/100287312927674,The JPTV,thejptvlive,2023-08-29,no,21814,,no,19,1247
www.facebook.com/100287362922978,Rajkumar Malda,rajkumarsahamalda1,2023-10-05,no,5926,English,no,0,0
www.facebook.com/100287422790557,River Side FM Cebu 93.2MHz,,2023-08-16,no,5564,Tagalog,no,23,366
www.facebook.com/100287429561589,Anarose Montoya'fransista Dela Cruz,anarose.delacruz.182,2023-04-22,no,26097,English,no,8,232
www.facebook.com/100287526327035,Shenshen Persia,chenchen.persia,2023-09-24,no,9070,English,no,3,594
www.facebook.com/100287535402334,Nirmaya Production,,2023-09-20,no,7823,Hindi,no,1,24228
www.facebook.com/100287536330163,Noyon Mon Hi,,2023-05-24,no,6034,English,no,8,143
www.facebook.com/100287552916388,Johnrich Moralescaguioa Referr,rich.ferrer.10,2023-09-05,no,14061,English,no,10,66
www.facebook.com/100287572006624,Indy Beauty Shop,N.Khamaein,2023-05-24,no,22001,Shan,no,6,8703
www.facebook.com/100287609004542,Vishal Jaiswal,vishaljaiswalvines,2023-04-23,no,93640,Hindi,no,1,549
www.facebook.com/100287621889466,"Wojciech Maćkowski Content Marketing, Automatyzacja",MARKETING.KURSYONLINE.GDYNIA,2023-03-20,no,54615,Polish,no,10,398
www.facebook.com/100287755391159,Creator khan sir,,2023-07-19,no,11059,English,no,0,0
www.facebook.com/100287756238177,Md. Uzzal Miah,abdulmomin.uzzol,2023-05-10,no,5244,Amharic,no,0,0
www.facebook.com/100287769571563,Laarni,kenchoilove,2023-08-02,no,5510,English,no,1,335
www.facebook.com/100287809588767,Mami Ginalyn,diamond.bagnet,2023-08-17,no,7465,English,no,2,236
www.facebook.com/100287816246412,Ferdinand Famuleras Junior,ffamuleras,2023-06-29,no,5181,English,no,2,402
www.facebook.com/100287919081444,DROOY FF,DROOYFF,2023-06-19,yes,272835,Spanish,no,0,367464
www.facebook.com/100287986002766,Nueltic,,2023-09-24,no,50495,English,no,8,190
www.facebook.com/100288001771951,Tasfia Amin,ttasfiax,2022-12-25,no,110854,English,no,3,13226
www.facebook.com/100288022989490,Belen Gonzales Laluan,belen.laluan,2023-06-19,no,14491,English,no,0,0
www.facebook.com/100288023031132,Videos Trigger,,2023-08-28,no,4686,Hindi,no,21,5079
www.facebook.com/100288025837448,Nanny Galvan,nannygalvann,2022-12-03,no,36416,Spanish,no,0,238
www.facebook.com/100288039692133,Dhiman Biswas,dhiman.biswish,2023-05-31,no,7059,English,no,0,101
www.facebook.com/100288052873704,Aida dice,,2023-08-30,no,50396,,no,8,2129
www.facebook.com/100288062910446,Bamboo Kasetporjai,Bamboo45563,2023-08-10,no,20378,Thai,no,4,82
www.facebook.com/100288086356318,Afsara Badarpur,,2023-06-29,no,11289,Bengali,no,5,3874
www.facebook.com/100288139556368,Sintu Bahi,sintu.bahi.37,2023-08-28,no,6337,Gujarati,no,0,0
www.facebook.com/100288166069964,Daedin Meho,,2023-10-04,no,17240,Indonesian,no,0,0
www.facebook.com/100288189024776,Barya Collector PH.,BaryaCPH,2023-04-23,no,170663,Tagalog,no,1,51917
www.facebook.com/100288239661885,บิ๊ก วุฒิเดช,,2023-09-10,no,8460,Thai,no,0,0
www.facebook.com/100288271669182,Adriana Wilkesly,Wilkesly,2022-01-04,yes,611326,Spanish,no,0,0
www.facebook.com/100288289584740,Ading Tuscano Quintero II,godofredo.quintero,2023-04-18,no,5510,English,no,0,0
www.facebook.com/100288299530823,Aidil,,2023-07-20,no,67300,Indonesian,no,0,429
www.facebook.com/100288309550175,Bro Shah,bro.shah3,2023-10-02,no,6461,Vietnamese,no,15,475
www.facebook.com/100288359558613,Mostafa Abood,mostafa.aabbod1,2023-09-17,no,5241,Arabic,no,0,737
www.facebook.com/100288363057540,Eljieboy,lippals21,2023-09-13,no,8202,English,no,0,0
www.facebook.com/100288409570425,Tips Kesehatan dan Kecantikan,,2023-08-28,no,28642,,no,0,0
www.facebook.com/100288422999118,Jitendra Kumar Sahu,jitendra.k.sahu.792,2023-04-01,no,10189,English,no,0,0
www.facebook.com/100288429586837,Roel Vega Florentino,,2023-07-24,no,18115,Spanish,no,3,398
www.facebook.com/100288429811303,April de Guzman,aprildeguzman26,2023-09-15,no,6743,English,no,16,59
www.facebook.com/100288442986924,Jenelyn Palagne Bermudo,jenelyn.bermudo,2023-08-16,no,5904,English,no,1,93
www.facebook.com/100288472771060,Universe NDE,UniverseNDE,2023-08-15,yes,20459,Vietnamese,no,12,530
www.facebook.com/100288479644492,Mulher Fatal,MulheresFatais86,2023-09-12,no,34118,,no,2,11963
www.facebook.com/100288519403845,الحادݣة lhadga,chhiwat.11om.najm,2023-08-16,no,13437,Arabic,no,1,322
www.facebook.com/100288536276513,Khurshid Alam,,2023-10-03,no,5668,English,no,1,1346
www.facebook.com/100288569592461,Steadfast Services - UAE,steadfastservicesuae,2023-06-03,no,43835,English,no,1,2807
www.facebook.com/100288612888455,マーブン ヨハン,bang.revhantt,2023-09-17,no,24393,Indonesian,no,0,37
www.facebook.com/100288659791130,Katelynn Morgan,katelynn331,2023-09-26,no,5409,English,no,0,26
www.facebook.com/100288665363584,Mr. waggor,,2023-09-27,yes,10452,Bengali,no,0,0
www.facebook.com/100288672733027,Edgar Armenta,Spider0122,2023-08-16,no,622474,Spanish,no,0,2096
www.facebook.com/100288679556084,Myura Dragneel,,2023-10-02,no,5505,Indonesian,no,3,61
www.facebook.com/100288679558435,abdou..najat,,2023-07-11,no,6590,Portuguese,no,0,333
www.facebook.com/100288709201792,Nelayan Tumora Polande,nelayantumora,2023-02-14,no,5709,Indonesian,no,0,0
www.facebook.com/100288711966005,Kat Graham · Official Music,katgraham.officialmusic,2023-04-22,no,2967,English,no,0,0
www.facebook.com/100288719321374,BagistaPasyonista2.0,BagistaPasyonista2.0,2023-09-13,no,5899,English,no,2,372
www.facebook.com/100288719691326,Bike Rider Blogs,Bike.Rider.blogs,2023-08-31,no,6269,English,no,0,0
www.facebook.com/100288756365117,Jennifer T. Cultivo,myumii.cultivo,2023-04-18,no,7679,English,no,0,0
www.facebook.com/100288769568341,Yongco Khristel Sheena,Broken.Angel686,2023-07-24,no,31479,English,no,0,0
www.facebook.com/100288771557189,Mix Gaming,MixGamingOfficial,2023-08-28,yes,94621,Indonesian,no,13,1800
www.facebook.com/100288802480771,FLOR CHEF,,2023-09-29,yes,38369,Spanish,no,13,12357
www.facebook.com/100288835137092,برنامج ولاد الأصول,,2023-07-11,no,12717,Arabic,no,4,129
www.facebook.com/100288922960103,Rayhan Khane,ali.khane.10420,2023-06-29,no,5239,English,no,0,0
www.facebook.com/100288949613058,Suman TV Doctors,sumantvdoctors,2023-07-10,no,8196,Telugu,no,57,48
www.facebook.com/100288953010537,Christian Mark,TheDependerofTruth,2023-09-30,no,5920,English,no,4,380
www.facebook.com/100288989587890,شيف محسن الغنيمي,,2023-05-10,no,55536,Arabic,no,2,42
www.facebook.com/100289022925742,Momshie Jhinky,jinkyferryalmodaldongsal,2023-07-11,no,5504,English,no,1,594
www.facebook.com/100289028690175,WeTV Originals,WeTVOriginals,2022-02-03,no,220146,Thai,no,5,637
www.facebook.com/100289072889587,आर्य कैलाश चौहान मझिंगई,ksilash.singh,2023-09-10,no,13133,Hindi,no,1,304
www.facebook.com/100289076724362,PE Express,PEExpress1,2023-08-28,no,64828,English,no,1,126
www.facebook.com/100289089593753,Ghanim Al Muftah,ghanimalmuftah.org,2023-09-08,no,120011,Arabic,no,2,5595
www.facebook.com/100289129743452,Charlyn Abalos Maratas,jialyn.abalos,2023-09-23,no,7399,English,no,10,62
www.facebook.com/100289161802060,Yeffer owgy of,yefferowgyinc,2023-08-18,no,627543,Spanish,no,1,1653
www.facebook.com/100289199557964,Irwan Eka Sastra Putra,irwaneka.sastraputra,2023-04-18,no,5776,Indonesian,no,1,375
www.facebook.com/100289266391024,নাহিদাআক্তার নাহিদা,Nahida65,2023-10-05,no,7172,Bengali,no,0,0
www.facebook.com/100289269576745,Vanilza Rodrigues,vanilza.rodrigues.7739,2023-06-29,no,12114,Portuguese,no,1,40
www.facebook.com/100289282951513,Mak Serey Oudom,,2023-08-29,no,22275,English,no,0,793
www.facebook.com/100289359570376,ভালুকা থানার দুষ্টু ছেলে,,2023-08-29,no,7473,English,no,1,608
www.facebook.com/100289376347022,MommyJaena and Avery,,2023-05-10,no,11918,,no,0,0
www.facebook.com/100289378377625,Canduman Seventh Day Adventist Church,candumanadventist,2023-05-24,no,6671,English,no,8,497
www.facebook.com/100289396126137,กุ้งพากิน แบบบ้านๆ แฟนเพจ,kungpakin1,2023-04-23,no,19906,Thai,no,0,0
www.facebook.com/100289399554300,Asad Chowdhury,Asadchy88,2023-09-04,no,6637,English,no,2,322
www.facebook.com/100289445964052,Nabila Istanbul Turkey,,2023-08-28,no,19547,,no,0,2144
www.facebook.com/100289479833012,Britney Davis,britney.davis.73345,2023-08-13,no,7879,English,no,0,419
www.facebook.com/100289492946974,দিদির দূত খেজুরী,didirdootkhejuri,2023-08-29,no,7865,English,no,41,448
www.facebook.com/100289495051291,Gaming With Rahul,gamingwithrahulff,2023-02-14,no,12463,English,no,8,432
www.facebook.com/100289525216890,Chica Curiosa,Alumsuastegui,2023-10-05,no,12629,Spanish,no,0,0
www.facebook.com/100289542942098,Felicia Kah'maad Lacey,felicia.k.lacey,2023-09-04,no,5376,English,no,0,0
www.facebook.com/100289579517576,Old Collection,,2023-09-18,no,32608,Hindi,no,0,0
www.facebook.com/100289619646900,Marisa Cruzat,babytrixy,2023-09-04,no,9017,English,no,5,271
www.facebook.com/100289629483823,"ЮК ""Дія права""   Чорнобильські надбавки",,2023-05-10,no,7036,Ukrainian,no,0,0
www.facebook.com/100289638381669,Sir Jack Gaming,sirjackgamingofficial,2023-09-26,yes,547652,Tagalog,no,3,31712
www.facebook.com/100289679605089,Andrei Elena,elena.andrei.184,2023-02-18,no,309164,Italian,no,1,918187
www.facebook.com/100289686219892,mommy hyvie and antigo kids,,2023-08-04,no,10476,,no,0,0
www.facebook.com/100289695842063,NO. 1 Haryana,,2023-09-26,no,25648,Hindi,no,20,99406
www.facebook.com/100289715745301,LiL Po Rich B,LilPoRichBLLC,2022-03-28,yes,42210,English,no,11,441
www.facebook.com/100289732999032,Zhyrille Dangeros,zhy.rosge,2023-08-17,no,5565,English,no,6,96
www.facebook.com/100289768607972,RADIO SILVERIA STEREO,radiosilveriastereo106.9Fm,2023-01-07,yes,20352,Spanish,no,15,854
www.facebook.com/100289822950033,Al Ikhlas,wawan.thiscalling,2023-08-28,no,7900,Indonesian,no,0,0
www.facebook.com/100289839534074,Bry Sag,,2023-07-11,no,16909,,no,1,3262
www.facebook.com/100289842910807,Erlene Nalrah Agairole,cyril.eloriaga,2023-06-19,no,13738,English,no,12,108
www.facebook.com/100289846230230,Aiza Benologa,aiza.benologa,2023-10-03,no,6652,English,no,0,0
www.facebook.com/100289862986817,M. Shrivastav,m.shrivastav.3781,2023-09-02,no,12014,Hindi,no,1,176
www.facebook.com/100289869554239,Nasira Basira,keyza.wafda,2023-09-23,no,5919,Indonesian,no,26,313
www.facebook.com/100289893001225,KatJo Vlog,katebihag.katecaputol,2023-07-11,no,20423,English,no,14,56
www.facebook.com/100289924660159,La camila,,2023-02-07,no,53575,Spanish,no,0,0
www.facebook.com/100289946236685,Erick Paradina,yOw.Erick,2023-04-27,no,8159,English,no,0,0
www.facebook.com/100289949672754,Mon Mon Vlog,lina.asombradobanas.9,2023-09-27,no,35892,English,no,4,571
www.facebook.com/100289966291445,Writter Dharmveer Parihar,dharmaramparihar.dharmaramparihar,2023-05-24,no,11171,Hindi,no,4,1356
www.facebook.com/100289989684397,ToyyTing Kuanhanghong,lamai.unaree,2023-09-02,no,7173,Thai,no,9,131
www.facebook.com/100290106244686,H.M. Ali Hosen Shishir,mdalihosen.shishir,2023-06-06,no,72576,English,no,0,0
www.facebook.com/100290112775315,Nalledathe Adukkala,sreelanalledath,2022-09-23,no,55308,Malayalam,no,1,55283
www.facebook.com/100290113009608,Pitch Addict,pitchaddict,2023-07-11,no,134146,,no,0,0
www.facebook.com/100290123103146,Ahnne Ann,nna.onad.5,2023-08-27,no,12819,English,no,15,97
www.facebook.com/100290149573550,Kingmusafir Vlog,,2023-08-19,no,12432,,no,4,1594
www.facebook.com/100290191871638,El Padrinito Toys,ElPadrinitoToys,2023-09-18,no,310959,Spanish,no,1,42404
www.facebook.com/100290286489639,BicolanaVlogger,,2023-09-07,no,11054,,no,1,196
www.facebook.com/100290326353127,Srok Sre ShortFilm,SrokSreShortFilm,2023-06-16,no,5272,Urdu,no,0,4588
www.facebook.com/100290329632305,Gemalyn Anzano,gemalyn.anzano.1,2023-06-19,no,8938,English,no,1,31
www.facebook.com/100290359076951,Our Recipes,ourrecipess,2023-03-27,no,32495,English,no,2,9820
www.facebook.com/100290402913708,Hilmi Hamzah,hilmihamzah,2023-07-11,no,41970,English,no,0,0
www.facebook.com/100290408991595,โอ๋ วิภา กูรูออนไลน์วัย 50+,rosegoldbyvipa,2022-05-31,no,20977,Thai,no,0,330
www.facebook.com/100290419537511,Rudra Riya Chakraborty,rudra.chakraborty.71,2023-02-10,no,8863,English,no,2,874
www.facebook.com/100290539187710,Stephanie R Morris,,2023-07-11,no,12564,English,no,0,0
www.facebook.com/100290582948104,Joe Cuts,,2023-08-16,no,8784,English,no,0,0
www.facebook.com/100290652959459,Leah Houghtaling,leah.houghtaling,2023-04-18,no,113719,English,no,0,0
www.facebook.com/100290666283981,Kaluram Chandr,kaluram.chandr.3,2023-08-16,no,458378,English,no,0,250
www.facebook.com/100290689390844,Nerd Insano,nerdinsano1998,2023-05-10,no,142728,Portuguese,no,0,0
www.facebook.com/100290702775264,Emy Chewy,EmyChewy,2023-07-11,no,14926,Spanish,no,0,0
www.facebook.com/100290802634984,Piaa YT,PiaaYT,2023-08-15,no,11516,English,no,0,620
www.facebook.com/100290812966518,Saiful Mondal,saiful.mandal.737448,2023-08-03,no,16776,English,no,3,139
www.facebook.com/100290826232990,Ldc Pink,lcc.pink,2023-09-04,no,5484,English,no,4,191
