URL,Content creator,Username,Date added,Facebook Page followers,Language,Blue verification,Videos published in the last 7 days,Median views per video (28 days)
https://www.facebook.com/100174202864882,Gw.Munna0.3,Gw.Munna0.3,2023-05-03,17385,,no,22,2674
https://www.facebook.com/100174206201477,محمد اياد باقر,محمد اياد باقر,2022-12-15,206399,Arabic,no,2,7409
https://www.facebook.com/100174206330357,Carmelita Reyna,Carmelita Reyna,2023-04-02,0,,no,0,0
https://www.facebook.com/100174216087851,LaKenaisha Chambers,LaKenaisha Chambers,2023-05-23,7907,English,no,9,40
https://www.facebook.com/100174216372158,Alvin Lamb,Alvin Lamb,2023-04-25,552,English,no,4,61
https://www.facebook.com/100174262909218,Kailey Torres,kailey.wells.92,2023-05-06,21842,English,no,11,3506
https://www.facebook.com/100174282748125,Shivam Xoni,Shivam Xoni,2022-09-28,314,English,no,1,147
https://www.facebook.com/100174299597095,Henry Alton Anthony Jr.,Henry Alton Anthony Jr.,2023-03-15,149,English,no,0,2657
https://www.facebook.com/100174302870349,Toyomoto,,2023-03-28,210318,Tagalog,no,3,24563
https://www.facebook.com/100174322690326,Karen Sam-Pérez,Karen Sam-Pérez,2022-09-20,2979,Spanish,no,0,365
https://www.facebook.com/100174342931137,Joscar Singer,Joscar Singer,2023-09-26,90,Malayalam,no,7,19
https://www.facebook.com/100174354662277,ช่างแมนโรงกลึงเขื่องใน,ช่างแมนโรงกลึงเขื่องใน,2023-03-23,1071,Thai,no,0,0
https://www.facebook.com/100174359026631,Meghnarkhabor.com,Meghnarkhabor.com,2023-09-08,1104,,no,0,0
https://www.facebook.com/100174389630037,Luis Alex,Luis Alex,2023-04-19,790,English,no,0,356
https://www.facebook.com/100174399092174,Sarah Taha beauty Academy,Sarah Taha beauty Academy,2023-03-28,1274,,no,2,187
https://www.facebook.com/100174419398141,Demetria MzMetchi Brown,Demetria MzMetchi Brown,2023-04-07,306,,no,0,68
https://www.facebook.com/100174422868126,Berenicee Torres,Berenicee Torres,2023-06-27,355,Spanish,no,0,481
https://www.facebook.com/100174435167018,Ella BeautyStyle,sweetsixteenE,2023-06-29,14145,English,no,12,88
https://www.facebook.com/100174446236259,Merpati Nusantara Official,Merpati Nusantara Official,2023-04-29,6185,,no,5,1958
https://www.facebook.com/100174452867720,Naphat Kettakhu,,2022-12-24,131413,Thai,no,0,0
https://www.facebook.com/100174462912245,Chaelo Terris V. Lao II,Chaelo Terris V. Lao II,2023-08-29,1334,English,no,0,76
https://www.facebook.com/100174466347397,Shashi Kushwaha,Shashi Kushwaha,2023-02-17,19431,Hindi,no,0,0
https://www.facebook.com/100174469578406,Khesari Raj Yadav,Khesari Raj Yadav,2023-05-23,252,English,no,0,211
https://www.facebook.com/100174482899382,Anita Punekar,anita.murde.1,2023-05-31,68636,English,no,0,2333
https://www.facebook.com/100174495351475,Sumaiya Akter,Sumaiya Akter,2023-09-10,2799,,no,5,74
https://www.facebook.com/100174499687846,Gour Nitai BhaktaBrenda,Gour Nitai BhaktaBrenda,2023-05-28,149592,,no,12,7535
https://www.facebook.com/100174526227770,Bispo Lazaro Bispo,Bispo Lazaro Bispo,2023-08-01,1559,Portuguese,no,1,65
https://www.facebook.com/100174546242239,Fonfarker Jiomey Jiomi,Fonfarker Jiomey Jiomi,2023-09-27,1971,Spanish,no,12,38
https://www.facebook.com/100174556064818,Ebony Shumake,Ebony Shumake,2022-09-19,3729,,no,0,191
https://www.facebook.com/100174556087785,Tony Lymon,Tony Lymon,2023-04-26,637,,no,0,878
https://www.facebook.com/100174602803373,Hermanos De Segunda,,2023-04-12,14927,Spanish,no,0,0
https://www.facebook.com/100174609308888,Chapo molina,Chapo molina,2022-10-25,701,,no,1,25
https://www.facebook.com/100174632868619,Santiemprenderich,santiemprenderich,2023-07-30,13957,,no,2,773
https://www.facebook.com/100174632914057,Tae Gottokung,Tae Gottokung,2023-03-25,1044,Thai,no,6,43
https://www.facebook.com/100174646004983,Cassandra Yeo,Cassandra Yeo,2022-12-31,467,English,no,0,0
https://www.facebook.com/100174681471985,Md TV,Md TV,2023-08-29,10949,English,no,0,0
https://www.facebook.com/100174716367772,Laag Ni Emil,Laag Ni Emil,2023-04-20,176,English,no,0,568
https://www.facebook.com/100174726256514,Celina Nunez Black,celine.nunez.50,2023-03-29,7078,English,no,13,180
https://www.facebook.com/100174732967224,Crystal Zriza,Crystal Zriza,2023-05-12,3446,,no,8,89
https://www.facebook.com/100174742732942,Sarah Williams,Sarah Williams,2023-04-01,72,English,no,0,0
https://www.facebook.com/100174766201602,Da Vee,daveedavee1989,2023-03-14,182075,English,no,6,837
https://www.facebook.com/100174772898219,Diaz May JaDia,Diaz May JaDia,2023-02-02,80,English,no,6,120
https://www.facebook.com/100174813022142,সুতপা চন্দ্র,সুতপা চন্দ্র,2023-04-14,431,Bengali,no,0,0
https://www.facebook.com/100174814900211,Jc Pigeon Fancier Page,,2023-07-24,18487,Tagalog,no,10,1955
https://www.facebook.com/100174822668230,Danielle Borland,Danielle Borland,2023-04-02,293,English,no,0,360
https://www.facebook.com/100174826352025,Garcia's ofw survivor,,2023-09-06,21584,,no,9,762
https://www.facebook.com/100174873069190,Thodsaphod Wangkeng,Thodsaphod Wangkeng,2023-08-22,2285,Thai,no,18,288
https://www.facebook.com/100174876396776,Massimo tout court,,2023-05-26,137947,,no,2,22618
https://www.facebook.com/100174882135163,Amin A to Z,Amin A to Z,2023-08-24,1178,Bengali,no,4,98
https://www.facebook.com/100174882901334,Rey C. Villaruz,Rey C. Villaruz,2023-08-29,1697,English,no,0,35
https://www.facebook.com/100174895462848,𝕱𝖗𝖆𝖓𝖐 𝖙𝖗𝖚𝖈𝖐 𝖔𝖋𝖎𝖈𝖎𝖆𝖑,franktruck16,2023-08-29,38221,Spanish,no,1,5943
https://www.facebook.com/100174965294804,杀手小钢炮,杀手小钢炮,2023-04-21,146,Chinese,no,4,78
https://www.facebook.com/100174982950161,PetitLousberg,PetitLousberg,2023-06-26,39,,no,0,0
https://www.facebook.com/100174986240331,Trogea Phipps Sue,Trogea Phipps Sue,2023-03-22,2741,Tagalog,no,10,61
https://www.facebook.com/100175002984550,Momsnsideout,Momsnsideout,2023-03-23,8355,,no,0,858
https://www.facebook.com/100175004745711,โกโก้น้อยลูกสาวแม่เกล,Gogonoy.maegail,2023-07-23,12009,Thai,no,12,636
https://www.facebook.com/100175006200972,Ashiqin Sadikun,Ashiqin Sadikun,2023-08-29,44858,English,no,2,188
https://www.facebook.com/100175009534334,Doru Mihailescu,mihailescu.doru,2023-06-06,16043,Romanian,no,1,704
https://www.facebook.com/100175029597051,Marilou Tugado,Marilou Tugado,2023-08-29,2765,English,no,0,95
https://www.facebook.com/100175039550512,Valenzona Jemson,Valenzona Jemson,2023-08-01,3731,English,no,9,55
https://www.facebook.com/100175046308038,Mohd Aajam,Mohd Aajam,2023-04-16,164,English,no,3,52
https://www.facebook.com/100175056285754,Anna Barrameda,Anna Barrameda,2023-08-11,62568,English,no,0,131
https://www.facebook.com/100175059550809,Tiffany Starr,Tiffany Starr,2023-04-01,2896,English,no,4,71
https://www.facebook.com/100175059714669,Nur Aen,,2023-07-23,10077,Indonesian,no,1,131
https://www.facebook.com/100175066228253,Sheirlyn Estela,Sheirlyn Estela,2023-08-01,87,English,no,0,238
https://www.facebook.com/100175069680601,Ahmed Kapoo,Ahmed Kapoo,2023-02-17,9799,Arabic,no,0,0
https://www.facebook.com/100175112923085,Tatin Suerte,tatin.suerte.5,2023-09-19,6587,English,no,6,151
https://www.facebook.com/100175112925921,Agneta Freitag,Agneta Freitag,2022-11-13,0,,no,0,0
https://www.facebook.com/100175122225574,KupsGaming,KupsGaming,2023-08-08,3802,,no,2,237
https://www.facebook.com/100175142930778,Dz Jay Bala,,2023-05-23,83586,English,no,17,1923
https://www.facebook.com/100175151985244,Binder Ratwana Vlog,Binder Ratwana Vlog,2023-09-16,30321,Hindi,no,0,556
https://www.facebook.com/100175176064479,Rebecca S Estrada,Rebecca S Estrada,2022-11-03,556,Spanish,no,1,51
https://www.facebook.com/100175179561866,Juliana Veronezzi,Juliana Veronezzi,2023-08-01,244,Portuguese,no,0,0
https://www.facebook.com/100175202902224,Diamond Lee,Diamond Lee,2023-04-01,134,English,no,0,252
https://www.facebook.com/100175261623524,Andong Vlogs,Andong Vlogs,2023-08-29,108190,Tagalog,no,1,4647
https://www.facebook.com/100175269549657,Shawntel Hughey,,2023-08-31,26096,English,no,1,237
https://www.facebook.com/100175309557893,Fofoo Rodriguez,RodolfoRdz.Fofo,2022-10-21,66819,Spanish,no,0,1224
https://www.facebook.com/100175312320570,Shiavni kamboj,Shiavni kamboj,2022-12-23,35119,,no,7,308
https://www.facebook.com/100175319621608,د.محمد زلط,د.محمد زلط,2023-04-21,12422,Arabic,no,1,1617
https://www.facebook.com/100175322929126,Hanumant Sargar,hanumant.sargar,2023-03-09,9600,English,no,3,1218
https://www.facebook.com/100175326237187,Shanea Lining,Shanea Lining,2022-11-18,3207,English,no,4,216
https://www.facebook.com/100175333028622,Mahesh Kumar,Mahesh Kumar,2023-08-29,1438,English,no,0,157
https://www.facebook.com/100175369622621,Lyn del Mundo,analyn.delmundo.12,2023-06-21,17634,English,no,4,510
https://www.facebook.com/100175396276417,Kamonyarat Rat't,Kamonyarat Rat't,2023-08-22,1018,Thai,no,15,22
https://www.facebook.com/100175403102169,Utiray Utiray,,2023-09-26,5515,English,no,9,86
https://www.facebook.com/100175449575104,Chu Mmy,Chu Mmy,2023-05-23,504,English,no,1,695
https://www.facebook.com/100175472965637,Namida Yod,Namida Yod,2023-03-30,301,Thai,no,0,0
https://www.facebook.com/100175509546082,Ryan Sloan,Ryan Sloan,2023-03-22,112,English,no,1,123
https://www.facebook.com/100175519787250,Laura Heaser,Laura Heaser,2023-09-05,96683,English,no,4,37870
https://www.facebook.com/100175543130266,Immy Panamoottil,Immy Panamoottil,2023-06-20,3014,English,no,1,690
https://www.facebook.com/100175559025500,ครูสิงห์ : สอนบลูส์,kroosinghhumamelody,2023-05-07,141570,Thai,no,10,1813
https://www.facebook.com/100175562901303,Khaye Koh,Khaye Koh,2023-08-28,176,English,no,9,63
https://www.facebook.com/100175569566669,Trenzuda La Trenzuda,Trenzuda La Trenzuda,2023-06-12,113048,Spanish,no,0,1953
https://www.facebook.com/100175618508309,Jegzzz TV,Jegzzz TV,2023-03-04,1452,,no,0,0
https://www.facebook.com/100175619633452,Chad Chad,Chad Chad,2023-06-18,366,English,no,0,142
https://www.facebook.com/100175622943174,Randoms By A&K,Randoms By A&K,2023-09-16,3716,,no,5,4824
https://www.facebook.com/100175632994115,Emprende Foodie,Emprende Foodie,2023-06-07,25615,,no,2,397
https://www.facebook.com/100175635123857,La coneja chiki,La coneja chiki,2023-03-25,15101,Spanish,no,0,0
https://www.facebook.com/100175661617318,กินเที่ยว B Denmark,กินเที่ยว B Denmark,2023-05-10,8925,Thai,no,8,174
https://www.facebook.com/100175679611211,Andrei Sharkevich,andrei.shark,2022-12-23,65244,English,no,2,753
https://www.facebook.com/100175702930689,Chimène Rigaud,juliechimene.emaneobiang,2022-11-17,60353,French,no,6,701
https://www.facebook.com/100175709706583,Aline Guedes,aline.guedes.980,2023-05-13,5321,Portuguese,no,17,181
https://www.facebook.com/100175732732437,Jamie Wilkins,Jamie Wilkins,2023-08-01,1142,English,no,10,42
https://www.facebook.com/100175779579943,Nattaya Bui Kunmay,Nattaya Bui Kunmay,2023-05-04,2573,Thai,no,10,174
https://www.facebook.com/100175791968403,Globesk1 Gaming,Globesk1 Gaming,2023-06-02,1406,English,no,0,0
https://www.facebook.com/100175792760351,Lillian Belle,Lillian Belle,2023-09-13,16126,,no,3,631
https://www.facebook.com/100175792841882,Gaming 2,Gaming 2,2023-09-24,5631,,no,0,0
https://www.facebook.com/100175792964026,Jonas Garcia Giglio,Jonas Garcia Giglio,2023-07-24,40692,,no,0,0
https://www.facebook.com/100175796234713,Jose Lumanog,Jose Lumanog,2023-09-03,1066,English,no,14,141
https://www.facebook.com/100175806092191,Viral Wonder,Viral Wonder,2023-08-29,7242,,no,0,0
https://www.facebook.com/100175809667636,El Rayo,elrayogamer,2023-07-13,7053,,no,0,416
https://www.facebook.com/100175812899139,SU N IL Das,das.sunil.393,2023-05-16,43947,English,no,7,758
https://www.facebook.com/100175813068973,Allen Rechene,Allen Rechene,2023-08-05,6362,,no,0,0
https://www.facebook.com/100175816066372,Jeff A Kaplan,Jeff A Kaplan,2023-09-10,1393,English,no,0,0
https://www.facebook.com/100175842905215,Sayed Handewy,Sayed Handewy,2023-08-31,1069,Arabic,no,1,95
https://www.facebook.com/100175843040265,Roxane Manley,Roxane Manley,2023-07-25,257,English,no,69,5
https://www.facebook.com/100175856339025,HZiêm Mlô,HZiêm Mlô,2023-03-29,3785,Vietnamese,no,0,0
https://www.facebook.com/100175876248347,ÀChràf Làmimé,ÀChràf Làmimé,2023-07-13,191,French,no,0,79
https://www.facebook.com/100175882010599,Gregory W,gregorywshow,2023-07-08,10869,,no,0,639
https://www.facebook.com/100175906214245,Wonderouz,Wonderouz,2023-09-04,51260,English,no,0,0
https://www.facebook.com/100175916340542,Juvy Garcia,Juvy Garcia,2023-04-12,4446,English,no,11,73
https://www.facebook.com/100175922868215,Mina Atallah,Mina Atallah,2023-06-09,28267,Arabic,no,1,847
https://www.facebook.com/100175922899537,Maria Eduarda,Maria Eduarda,2023-08-29,11996,Portuguese,no,0,0
https://www.facebook.com/100175922915201,Melody Fleming,Melody Fleming,2023-04-04,93,English,no,0,77
https://www.facebook.com/100175949534860,Sunr Srisonrsak,Sunr Srisonrsak,2023-09-26,216,Thai,no,12,13
https://www.facebook.com/100175962999675,Lhudzae in Germany,Lhudzae in Germany,2023-03-23,3765,,no,6,200
https://www.facebook.com/100175972999277,Ірина Петрусь,Ірина Петрусь,2023-03-24,153,Ukrainian,no,2,23
https://www.facebook.com/100175976159497,Caleb Freeman,caleb.freeman.10,2022-10-28,16301,English,no,0,698
https://www.facebook.com/100175996242664,Hiedi Taylor,Hiedi Taylor,2023-04-01,5850,English,no,0,283
https://www.facebook.com/100176026227592,PowerSoft Technologys,PowerSoft Technologys,2023-05-02,3070,Spanish,no,0,137
https://www.facebook.com/100176026232020,Sylvie Barthelemy,Sylvie Barthelemy,2023-08-29,436,French,no,1,250
https://www.facebook.com/100176031785258,Arturs Nails,Arturs Nails,2023-07-04,9935,Spanish,no,0,0
https://www.facebook.com/100176036080174,New Mama Tips,New Mama Tips,2022-12-23,2381,,no,6,170
https://www.facebook.com/100176038988630,Java Bis Lover,Java Bis Lover,2022-12-23,21645,,no,0,0
https://www.facebook.com/100176039197715,Chrisy Toocute Scott Chambers,Chrisy Toocute Scott Chambers,2023-02-19,756,English,no,1,21
https://www.facebook.com/100176049545982,David Hughes,David Hughes,2022-10-26,292,English,no,3,69
https://www.facebook.com/100176062930307,Rosita Aguas,Rosita Aguas,2023-03-29,2994,English,no,14,298
https://www.facebook.com/100176082731174,Jasmin Moen,Jasmin Moen,2022-12-16,1113,English,no,2,162
https://www.facebook.com/100176092963661,อบต. หนองธง,nt.pabon,2023-07-03,30433,Thai,no,1,1550
https://www.facebook.com/100176122969561,Teresita B. De Guzman,Teresita B. De Guzman,2023-04-13,506,English,no,14,53
https://www.facebook.com/100176146200880,Ba Haw,Ba Haw,2023-04-28,950,English,no,2,188
https://www.facebook.com/100176148509151,Droneacharya,Droneacharya,2023-08-29,5819,English,no,0,0
https://www.facebook.com/100176172700450,Luis Lara,Luis Lara,2023-09-06,588,English,no,0,0
https://www.facebook.com/100176223075892,Seven NT,Seven NT,2023-07-25,927,English,no,2,352
https://www.facebook.com/100176236201760,Hansa Dedhia,Hansa Dedhia,2023-03-23,864,English,no,2,185
https://www.facebook.com/100176246255910,Maribel Victoriano,maribel.victoriano.10,2023-09-26,29975,English,no,24,67
https://www.facebook.com/100176249618406,Karim Top,Karim Top,2023-03-22,24268,Arabic,no,0,0
https://www.facebook.com/100176262942759,Cierra Sade,Cierra Sade,2023-09-02,127,English,no,0,181
https://www.facebook.com/100176303014381,Chandralekha,Chandralekha,2023-04-14,171,Tamil,no,5,85
https://www.facebook.com/100176309420846,Raki Atienza Quinit,Raki Atienza Quinit,2023-04-01,427,English,no,2,205
https://www.facebook.com/100176315085328,Moonie's Makeup,Moonie's Makeup,2022-10-14,6205,English,no,1,184
https://www.facebook.com/100176359580649,Charida Sarinphonchai,,2023-03-28,12389,Thai,no,0,0
https://www.facebook.com/100176359678813,Juan Manuel León Duque,Juan Manuel León Duque,2023-08-29,42190,Spanish,no,0,0
https://www.facebook.com/100176366222781,卡车女司机魏小样,卡车女司机魏小样,2023-08-04,54617,,no,5,2627
https://www.facebook.com/100176373034991,Clarissa Slater,Clarissa Slater,2023-09-11,2133,English,no,0,913
https://www.facebook.com/100176393004977,Keith James Pace,keith.pace.167,2023-03-18,6480,English,no,0,872
https://www.facebook.com/100176429380545,Jason Wilkinson,Jason Wilkinson,2022-10-31,247,English,no,16,133
https://www.facebook.com/100176443167864,Sanhanat Patchumali,Sanhanat Patchumali,2023-07-21,0,,no,0,0
https://www.facebook.com/100176452901620,Judy Ann Nadala Santos,Judy Ann Nadala Santos,2023-04-16,124,English,no,0,126
https://www.facebook.com/100176465941148,Johnarwinbriza,johnarwinbriza09,2023-05-28,496850,Tagalog,no,0,61574
https://www.facebook.com/100176482911143,Ricardo Monteverde Solteo,Ricardo Monteverde Solteo,2023-04-16,4096,English,no,1,151
https://www.facebook.com/100176511784974,MayanProfit,MayanProfit,2021-10-25,3181,English,no,0,0
https://www.facebook.com/100176516257048,Emily Ledesma Tungol,Emily Ledesma Tungol,2023-04-12,1554,English,no,16,96
https://www.facebook.com/100176516307255,Mohammed Harunur Rashid,Mohammed Harunur Rashid,2023-08-01,214130,English,no,2,424964
https://www.facebook.com/100176549381916,Ashley Marie Elznic,Ashley Marie Elznic,2023-04-04,235,English,no,1,42
https://www.facebook.com/100176549576412,Digitally Isha,Digitally Isha,2023-08-01,1993,English,no,0,0
https://www.facebook.com/100176566250713,Jesus Alejandro Quintanilla Mallma,Jesus Alejandro Quintanilla Mallma,2023-04-30,0,,no,0,0
https://www.facebook.com/100176579607365,Rinto Supirman,Rinto Supirman,2023-08-29,106,Indonesian,no,0,0
https://www.facebook.com/100176656374359,Marinol Mapalo,MARINOLMAPALO,2023-08-09,5956,English,no,5,209
https://www.facebook.com/100176662387184,الغماري VLOG,,2023-08-10,7490,,no,0,392
https://www.facebook.com/100176662959082,Marie Lynn,Marie Lynn,2023-04-13,2445,English,no,12,95
https://www.facebook.com/100176666235701,Raffy V. Delaraga,bospaquito,2023-08-01,142737,English,no,19,1089
https://www.facebook.com/100176669659892,สันติ นันทรักษา,สันติ นันทรักษา,2023-04-20,278,Thai,no,37,43
https://www.facebook.com/100176686152670,CZRReptiles LLC,CZRReptiles LLC,2023-03-29,1283,,no,2,208
https://www.facebook.com/100176688352184,Night Gaming,nightmaregaming.ph,2023-03-09,79428,English,no,0,0
https://www.facebook.com/100176692959793,Kylie Landis,Kylie Landis,2023-03-25,536,English,no,7,83
https://www.facebook.com/100176696234492,Sumit Patwa,Sumit Patwa,2022-10-21,596,Hindi,no,0,228
https://www.facebook.com/100176701680733,Gitana Gaming,Gitana Gaming,2023-03-31,198357,Spanish,no,0,3847
https://www.facebook.com/100176703009232,Jazmine Wilkins,Jazmine Wilkins,2023-09-12,115478,,no,0,0
https://www.facebook.com/100176703013725,บ่าวออย คนอุบลฯ,บ่าวออย คนอุบลฯ,2023-05-07,1784,Thai,no,3,252
https://www.facebook.com/100176706500199,Indimart Indi Ni,Indimart Indi Ni,2023-07-21,459,Indonesian,no,0,0
https://www.facebook.com/100176716346497,Phuriphat Khammuangkhun,Phuriphat Khammuangkhun,2023-08-01,1055,Thai,no,3,195
https://www.facebook.com/100176719355580,Brianna Snider,Brianna Snider,2023-03-15,0,,no,0,0
https://www.facebook.com/100176719370549,Volodymyr Pylypyak,Volodymyr Pylypyak,2023-04-05,507,Ukrainian,no,5,84
https://www.facebook.com/100176726340583,Adichai Suapa,Adichai Suapa,2023-07-29,1436,Thai,no,0,265
https://www.facebook.com/100176735925527,Boy Paddy Vlog.,,2023-08-15,8459,Tagalog,no,2,446
https://www.facebook.com/100176765280933,Crime Pays But Botany Doesn't,cpbbd.videos,2023-08-22,560273,English,no,0,13946
https://www.facebook.com/100176766457938,Nakshatra Lucky,Nakshatra Lucky,2023-09-28,2111,English,no,20,181
https://www.facebook.com/100176809598873,小龚,小龚,2023-07-25,5016,,no,73,65
https://www.facebook.com/100176819762846,Robert Márquez R.,Robert Márquez R.,2023-09-20,51821,,no,28,2962
https://www.facebook.com/100176822901119,ธีรศักดิ์ วงค์พิพันธ์,ธีรศักดิ์ วงค์พิพันธ์,2022-12-24,698,English,no,0,0
https://www.facebook.com/100176826348461,Sagar Kumar,Sagar Kumar,2023-05-03,81,English,no,14,75
https://www.facebook.com/100176829602362,Gaynellghay Cervero,Gaynellghay Cervero,2023-04-02,2146,Burmese,no,0,222
https://www.facebook.com/100176829610506,Sherry Emmerke,Sherry Emmerke,2023-03-28,448,English,no,4,160
https://www.facebook.com/100176856033728,Deliliah Corbett,Deliliah Corbett,2022-12-16,1901,English,no,0,90
https://www.facebook.com/100176856462149,A3D,A3D,2023-09-03,2252,,no,5,3830
https://www.facebook.com/100176889414848,Meshal Ahamed,Meshal Ahamed,2023-08-11,2071,English,no,3,134
https://www.facebook.com/100176896271423,Paul Pecorino,paul.pecorino.5,2023-08-29,43247,English,no,9,266
https://www.facebook.com/100176906299443,Joemar J. Sustento,joemar.sustento,2023-06-15,7665,English,no,1,259
https://www.facebook.com/100176929028772,Feel Nature,Feel Nature,2023-03-09,24388,,no,0,148
https://www.facebook.com/100176939633810,Anuradha Mishra,Anuradha Mishra,2023-04-22,112,English,no,2,98
https://www.facebook.com/100176966465308,Indrjeet Bro,Indrjeet Bro,2023-07-29,1544,Hindi,no,14,59
https://www.facebook.com/100176992894269,Arman Ali,Arman Ali,2023-08-29,3964,English,no,0,0
https://www.facebook.com/100177006319034,Gabriella Rosse,Gabriella Rosse,2023-05-28,48081,English,no,8,470
https://www.facebook.com/100177016511380,Podjanee Leeut,Podjanee Leeut,2023-07-31,11,Thai,no,0,0
https://www.facebook.com/100177073107645,Whatever Anything - WA,Whatever Anything - WA,2023-08-05,3458,,no,3,262
https://www.facebook.com/100177075538728,Robert Cotrina - Asesor Inmobiliario,robertcotrinaro10,2022-12-23,14997,Spanish,no,5,195
https://www.facebook.com/100177082908550,Josh Brown,Josh Brown,2023-08-15,296,English,no,0,315
https://www.facebook.com/100177112868090,Kumar Raj,Kumar Raj,2023-03-20,14386,English,no,3,9
https://www.facebook.com/100177126381079,Silvia Villalba,Silvia Villalba,2023-04-30,71,Spanish,no,1,27
https://www.facebook.com/100177152913810,Usep Saprudin,ym.creative,2023-05-09,262423,Indonesian,no,6,18815
https://www.facebook.com/100177169702148,Manoj Gupta,Manoj Gupta,2023-08-17,311,English,no,27,39
https://www.facebook.com/100177222947712,Rubianto Ex,Rubianto Ex,2023-01-31,544,Indonesian,no,2,83
https://www.facebook.com/100177226047475,Nicole Charmain Chase,Nicole Charmain Chase,2023-02-25,4417,English,no,2,90
https://www.facebook.com/100177232970175,Morad Wael,Morad Wael,2023-08-29,1338,Arabic,no,0,0
https://www.facebook.com/100177236243354,Cleofe Losloso Llamas,Cleofe Losloso Llamas,2023-04-13,1340,English,no,11,135
https://www.facebook.com/100177259570139,นาย วิสานนท์ เพิ่มพูล,นาย วิสานนท์ เพิ่มพูล,2023-03-23,13247,Thai,no,7,3759
https://www.facebook.com/100177262968070,Harun Rashid,harun05050,2023-08-29,5554,English,no,4,67
https://www.facebook.com/100177269597814,Susmita Banik,Susmita Banik,2023-07-07,1284,English,no,8,482
https://www.facebook.com/100177282488498,বটগাছ- Botgach,botgach71,2023-09-06,135428,Bengali,no,0,0
https://www.facebook.com/100177298381323,Kuskanchik En Acción,Kuskanchik En Acción,2023-07-21,13615,Spanish,no,0,0
https://www.facebook.com/100177309397897,Bc Adams,Bc Adams,2023-03-18,303,English,no,6,112
https://www.facebook.com/100177312902574,Donato Hedz Meneses,Donato Hedz Meneses,2022-10-23,4408,Spanish,no,0,32
https://www.facebook.com/100177326242570,Food Quince,Food Quince,2023-07-21,72,,no,16,4
https://www.facebook.com/100177349677117,King Of Aart,kingofaart,2023-04-20,53545,,no,1,205
https://www.facebook.com/100177352725915,Creators Studio 007,Creators Studio 007,2023-04-01,2890,English,no,8,148
https://www.facebook.com/100177362912796,Ivan Allen Koobecaf,Ivan Allen Koobecaf,2023-03-14,3490,English,no,0,0
https://www.facebook.com/100177376098578,Md Fakhrul Islam,Md Fakhrul Islam,2023-08-29,4987,English,no,3,298
https://www.facebook.com/100177376232179,Paula Paca Junio,Paula Paca Junio,2022-10-19,613,Tagalog,no,0,518
https://www.facebook.com/100177379644923,Josephine Seguis Mainit,linda.beronio,2023-07-21,12986,English,no,3,281
https://www.facebook.com/100177406255210,Henarios Michelle,Henarios Michelle,2023-04-12,1261,English,no,4,191
https://www.facebook.com/100177413013700,MD Mosaraf,MD Mosaraf,2023-02-17,1374,Bengali,no,1,157
https://www.facebook.com/100177415858501,Mateo Beauty Cosmetics,Mateo Beauty Cosmetics,2022-10-21,6150,,no,13,166
https://www.facebook.com/100177426234419,Sarah Tyler Wheeler,Sarah Tyler Wheeler,2022-10-21,0,,no,0,0
https://www.facebook.com/100177439573918,Rina Mutya Badua,Rina Mutya Badua,2023-05-09,1179,English,no,1,356
https://www.facebook.com/100177459576014,MarQuesha Howard,MarQuesha Howard,2023-08-29,334,English,no,0,0
https://www.facebook.com/100177479591290,Onasip  Camargo Charris,Onasip  Camargo Charris,2022-11-11,1127,Spanish,no,4,73
https://www.facebook.com/100177488114838,LikvoFam01,LikvoFam01,2023-07-12,14225,,no,49,120
https://www.facebook.com/100177496241954,Jazmin Marie,Jazmin Marie,2023-04-02,378,English,no,0,121
https://www.facebook.com/100177522918968,มิว บ้านยิ้ม,nichapat.yang,2023-08-29,159016,Thai,no,0,1134
https://www.facebook.com/100177535586359,Qobtan Gaming,Qobtangaming,2023-08-29,27743,Arabic,no,1,1229
https://www.facebook.com/100177539806349,จินนี่โมเดิร์นแฮร์ ยืดวอลลุ่ม,จินนี่โมเดิร์นแฮร์ ยืดวอลลุ่ม,2023-08-22,384,Thai,no,3,115
https://www.facebook.com/100177566386068,Joel Galváns,Joel Galváns,2023-04-16,115,Spanish,no,0,0
https://www.facebook.com/100177596347158,Amazing ArTist Of ArT,Amazing ArTist Of ArT,2023-03-28,174,,no,0,0
https://www.facebook.com/100177626331356,Charm Yape,Charm Yape,2023-04-28,1664,English,no,3,250
https://www.facebook.com/100177628880246,Sandra Dela Cruz,Sandra Dela Cruz,2023-08-05,121037,,no,1,2081
https://www.facebook.com/100177636440746,Yahya Lmslla,yahya.lmslla,2023-08-15,6788,French,no,9,553
https://www.facebook.com/100177662739960,Maricres Balangue,maricres.balangue,2023-07-20,8076,English,no,5,411
https://www.facebook.com/100177662752361,Gloria Tutu Scoobie,Gloria Tutu Scoobie,2023-08-29,3492,English,no,1,23
https://www.facebook.com/100177693112759,Grzegorz Gala,Grzegorz Gala,2023-06-27,211,Polish,no,0,182
https://www.facebook.com/100177696064712,Marshall Black,Marshall Black,2023-08-01,351,English,no,0,59
https://www.facebook.com/100177699542288,Daryl Dolor Panghulan,Daryl Dolor Panghulan,2023-08-01,68,English,no,0,154
https://www.facebook.com/100177722975866,Nacional Polimentos,Nacional Polimentos,2023-08-29,36,,no,0,0
https://www.facebook.com/100177731876862,HenglaCious A Foodies Hub - চলো হ্যাংলামি করা যাক,,2021-10-25,22727,Bengali,no,0,0
